"Пять невест, 2011",комедия,"
Действие разворачивается в 1945 году. После триумфальной победой над Германией бравых летчиков-истребителей Вадика, Лешу, Гарика, Ваню и Мишу не торопятся отпускать на родину. Но вот Лешу отправляют в срочную командировку в Смоленскую область, и у ребят возникает авантюрный план: они просят своего товарища найти им невест и, используя удостоверения друзей, жениться на них.
",https://www.kinoafisha.info/movies/8107439/
"На грани, 2012",триллер,"
Бывшего полицейского Ника Кэссиди попадает в тюрьму по ложному обвинению в краже драгоценного бриллианта два года назад. Теперь, когда он сбежал из заключения, у Ника наконец появляется шанс доказать свою невиновность. Чтобы добиться этого, он тянет время, стоя на выступе здания в Нью-Йорке и убеждая всех, что он собирается покончить жизнь самоубийством. Тем временем его брат Джои Кэссиди и подруга его брата по имени Энджи пытаются украсть тот самый алмаз, в краже которого Ник был обвинен. Но вскоре ситуация выходит из-под контроля, и Ник подумывает о прыжке…
",https://www.kinoafisha.info/movies/8120264/
"Винчестер. Дом, который построили призраки, 2018","мистика, триллер","
«Винчестер» - это новый фильм от создателей «Патруля времени» и «Пилы 8» братьев Питера и Майкла Спириг. Главную роль в картине исполнила британская актриса Хелен Миррен («Королева», «Пряности и страсти»). Кроме того, среди актёрского состава заявлен Джейсон Кларк («Планета обезьян: Революция», «Эверест», «Терминатор: Генезис»).
Фильм «Винчестер» расскажет историю богатой вдовы Сары Винчестер. Её супругом был изобретатель легендарной винтовки Винчестер. Однако после неожиданной смерти мужа, её начинают преследовать духи людей, убитых из знаменитого оружия. Поэтому она решает построить большой особняк, в котором запрёт всех духов, иначе они придут за ней. И когда в дом прибывает психиатр из Сан-Франциско, он начинает понимать, что, возможно, женщина совсем не больна...
",https://www.kinoafisha.info/movies/8329418/
"Американский пирог: Все в сборе, 2012",комедия,"
Это совместный кинематографический проект двух американских сценаристов – Хейдена Шлоссберга и Джона Харвитца. Откровенная комедия, сдобренная дерзким юмором на тему секса, является восьмым фильмом широко известной медиафраншизы и четвертой частью классического киноцикла. Слоган фильма звучит интригующе: «Самый лакомый кусочек на конец».
",https://www.kinoafisha.info/movies/8120668/
"Хроники Нарнии: Принц Каспиан, 2008","семейный, сказка, приключения","
С момента событий предыдущего фильма проходит год, но для Нарнии это время растягивается на 1300 лет. Наступают тяжелые времена: власть в стране захватывают свирепые тельмарины, оттесняющие коренных нарнийцев к лесам и горам. Молодой принц Каспиан спасается бегством и трубит в Волшебный Рог. И вот Питеру, Сьюзен, Эдмунду и Люси предстоит вновь отправиться в Нарнию, чтобы прийти на помощь юноше и спасти королевство.
",https://www.kinoafisha.info/movies/3124531/
"Шаг вперед 3, 2010","мюзикл, драма, мелодрама","
У Камиллы и Лося начинается другая жизнь — студенческая и самостоятельная, они на пару поступили в Нью-Йоркский университет. Лось дал родителям обещание прилежно изучать электротехнику, но его душа отдана танцам. Он как завороженный идет за парнишкой в стильных кроссовках и попадает на танцевальный баттл, где совершенно случайно побеждает крутого танцора из команды «Самураи». Новый знакомый, Люк, живет на складе, превращенном в клуб, и мечтает победить «Самураев» на мировом первенстве. Лось приглашен в команду Люка «Пираты» и ссорится с Камиллой — он уже не так хочет учиться, как танцевать, и проводит все время с новыми друзьями...
",https://www.kinoafisha.info/movies/8094830/
"Дело храбрых, 2017","драма, боевик","
«Дело храбрых» - это новый проект режиссёра Джозефа Косински («Обливион», «Трон: Наследие»). В картине снялись известные актёры, среди которых Джефф Бриджес («Большой Лебовски», «Сумасшедшее сердце»), Джош Бролин («Да здравствует Цезарь!», «Харви Милк»), Энди МакДауэлл («Четыре свадьбы и одни похороны», «День сурка»), Тейлор Китч («Обыкновенное сердце»), Майлз Теллер («Одержимость», «Парни со стволами»), Дженнифер Коннелли («Лабиринт», «Игры разума») и другие.
В основе сюжета картины «Дело храбрых» лежит история, которая произошла на самом деле. В центре сюжета окажется группа борцов с огнём Granite Mountain Hotshots, которую настиг один из самых жестоких и мощных пожаров в истории. В результате этой трагедии в Аризоне погибло 19 человек из команды.
",https://www.kinoafisha.info/movies/8329156/
"Не дыши, 2016",триллер,"
Режиссёр Федерико Альварес дебютировал в большом кино не так давно, а именно в 2013 году с картиной «Зловещие мертвецы: Чёрная книга», которая является перезапуском культового фильма. Он также принимает участие в съёмках сериала Роберта Родригеса «От заката до рассвета». В его новой ленте снялись молодые дарования, среди которых Джейн Леви («Бесстыдники»), Дилан Миннет из «Ужастиков» и Дэниэл Дзоватто («Детка», «Оно»), который пока ещё не успел засветиться на первом плане. Также в фильме сыграл Стивен Лэнг («Аватар», «Джонни Д.»).
Алекс, Рокки и Мани – трое молодых людей, которые мечтают о лёгкой наживе. Неожиданно они узнают, что у одного ветерана недавно появилась крупная сумма денег. Ко всему прочему, пожилой мужчина ещё и слепой, а отец Алекса работает в охранном предприятии. Поэтому ограбление старика кажется им простейшим делом. Составив план, они проникают в дом, но там они столкнутся с тем, чего никак не ожидали. У слепого мужчины есть собственные секреты, и ребята становятся его жертвами. Теперь главной их целью будут уже не деньги, а спасение своих жизней.
",https://www.kinoafisha.info/movies/8178509/
"Никто, 2021","боевик, триллер, криминал","
Главный герой – Хатч Мэнселл – муж и отец, ведущий абсолютно обычную жизнь и предпочитающий спокойно плыть по течению. В какие бы неприятности он ни попадал, сколько бы оскорблений ни слышал в свой адрес, он не может заступиться за самого себя и за своих близких, предпочитая просто не сопротивляться и не давать отпор другим людям. Он словно никто, у которого нет своего голоса и силы духа. Когда однажды ночью два грабителя врываются в его загородный дом, Хатч не способен защитить себя и собственную семью и впоследствии не может предотвратить внезапное насилие. Его сын-подросток Блейк разочарован в своем отце, а жена Бекка, кажется, отдаляется от мужа все дальше и дальше. Инцидент с грабителями совпадает с давно кипящей яростью героя, которая вызывает его темные инстинкты и толкает его самого на жестокий путь. Теперь мужчина открывает в себе новые способности и смертоносные навыки. Чувство стыда и вины разжигают внутри Хатча желание доказать окружающим и, самое главное, самому себе, что он может быть другим, более достойным человеком.
Однажды он видит, как группа мужчин преследует какую-то женщину. Герой на этот раз решает не стоять в стороне. Он намерен вмешаться и проявить свою смелость ради того, чтобы спасти бедную незнакомку. Однако из-за него один из хулиганов попадает в больницу, а позже становится известно, что это был родственник влиятельного бандита. Теперь непримечательный Хатч становится целью мстительного человека, что подвергает всю его семью большой опасности.
",https://www.kinoafisha.info/movies/8357032/
"Паразиты, 2019","драма, триллер","
Знаменитый корейский режиссер Пон Джун-хо («Окча», «Воспоминания об убийстве») выпустил на экраны свое новое творение - «Паразиты». Фильм стал победителем на Каннском фестивале и собрал множество положительных отзывов кинокритиков и зрителей. На главную роль в «Паразитах» режиссер пригласил своего любимчика Сон Кан-хо («Сквозь снег»), а также Чхве У-щика («Окча»), Пак Со-дам («Золушка и четверо рыцарей») и Ли Сон-Гюна («Трудный день»).
Сюжет фильма противопоставляет жизнь бедных и богатых. Сын и дочь из семьи, с трудом сводящей концы с концами, находят работу в доме у обеспеченных корейцев, помешанных на всем американском. Но, кто за чей счет выживает, не так-то просто понять.
",https://www.kinoafisha.info/movies/8355519/
"Как выйти замуж за миллиардера, 2010",комедия,"
Молодая сноубордистка Ким Мэттьюз тяжело переживает гибель своей матери. Отец семейства временно отходит от дел, чтобы справиться с потерей, поэтому девушка оставляет профессиональный спорт и берет финансовые дела на себя. По счастливой случайности ей удается получить работу на престижном альпийском курорте. Здесь Ким обзаводится новыми друзьями, среди которых оказывается сын ее работодателей Джонни. Несмотря на то, что парень помолвлен с другой, между ними пробегает искра. В придачу ко всему Ким убеждают принять участие в соревнованиях сноубордистов, и, хотя воспоминания о трагической смерти матери еще слишком свежи, девушка намерена рискнуть…
",https://www.kinoafisha.info/movies/8092414/
"Призрачная красота, 2016",драма,"
Новый фильм оскароносного режиссёра Дэвида Фрэнкела («Марли и я», «Дьявол носит Prada», сериал «Секс в большом городе») «Призрачная красота» собрал в себе поистине впечатляющий звёздный состав. Главную роль исполнил Уилл Смит («Семь жизней», «Люди в чёрном», «Отряд самоубийц»). Также в съёмках приняли участие такие известные актёры, как Кейт Уинслет («Титаник», «Джобс»), Кира Найтли («Пираты Карбиского моря», «Искупление»), Хелен Миррен («Королева»), Эдвард Нортон («Бойцовский клуб»), Майкл Пенья («Марсианин», «Человек-муравей») и Наоми Харрис («Такой же предатель, как и мы»). 
В центре сюжета фильма «Призрачная красота» герой по имени Говард, который пережил ужасную трагедию и впал в затяжную депрессию. Его друзья и близкие больше не могут видеть, как он страдает, и поэтому придумывают решение всех его проблем. Однако очень часто задуманное очень отличается от действительного, и ситуация приобретает совершенно неожиданные обороты.
",https://www.kinoafisha.info/movies/8323519/
"Между небом и землей, 2005","мелодрама, комедия","
Молодая медсестра Элизабет Мастерсон возвращается домой после долгой и утомительной смены. Из-за усталости девушка теряет бдительность за рулем и попадает в автокатастрофу. Спустя некоторое время в ее дом заселяется ландшафтный архитектор Дэвид. Новое жилье приходится парню по душе, но вскоре он с удивлением узнает, что в его стенах обитает самый настоящий призрак. Дух Элизабет возмущен появлением нового хозяина и всячески пытается ему насолить. После безуспешных попыток изгнать привидение Дэвид решает выяснить, кто жил в доме до него. Поиски приводят его к настоящей Лиззи – после аварии девушка впала в кому и находится в этом состоянии до сих пор. Больше всего на свете парень хочет помочь несчастной, но как это сделать?
",https://www.kinoafisha.info/movies/449211/
"Господа офицеры: спасти императора, 2008","исторический, драма","
											В основе сюжета — попытка группы белых офицеров спасти семью императора Николая II из Екатеринбурга. Этих людей сразу предали, против них ведет настоящие боевые операции отряд красных. В итоге — это дуэль двух лидеров, один из которых — руководитель группы по спасению императора, другой — уполномоченный от Красной Армии.										",https://www.kinoafisha.info/movies/3609459/
"Пленницы, 2013","триллер, драма, криминал","
В счастливой совместной жизни семьи Довер происходит трагедия — без вести пропадает их шестилетняя дочь. Родители обращаются в полицию, но единственного подозреваемого — странного парня по имени Алекс — отпускает возглавивший это дело детектив Локи, не сумевший найти доказательств его вины. Обезумевший от горя отец пропавшей девочки Келлер Довер решает взять правосудие в свои руки. 
",https://www.kinoafisha.info/movies/8149002/
"Бункер, 2011",триллер,"
Молодой дирижер Адриан знакомится с официанткой Фабианой. Случайное знакомство перерастает в страстный роман. Вскоре девушка узнает, что прошлая пассия Адриана резко разорвала с ним отношения и уехала, не попрощавшись и не оставив никаких сведений о своем местонахождении. А ведь она с такой любовью занималась новым домом, купленным у пожилой немки… Загадочное исчезновение Белен - именно так звали беглянку - даже привлекло внимание полицейских. Они допрашивают Адриана, но, не найдя никаких улик, оставляют его в покое. Желая поддержать возлюбленного в непростой период, Фабиана перевозит свои вещи в его дом. Очень скоро в особняке начинают происходить странные вещи, и Фабиана понимает, что у этих стен есть своя тайна…
",https://www.kinoafisha.info/movies/8140929/
"Контрибуция, 2016","исторический, детектив","
Новый фильм Сергея Снежкина, режиссёра нашумевшей драмы «Похороните меня за плинтусом», за свою основу берёт повесть известного писателя Леонида Юзефовича. Действие этого исторического детектива происходит в Перми, но снимался он в Кронштадте при содействии киностудии «Ленфильм». Создатели проделали трудоёмкую работу, а во время подготовки к съёмкам были задействованы лучшие профессионалы. Именно таким образом удалось достигнуть максимальной реалистичности необходимой эпохи.
Порой случается, что один небольшой предмет способен вершить судьбы людей и определять исход важных событий. Сюжет картины переносит зрителей в годы Гражданской войны. Юный генерал Анатолий Пепеляев готов пойти на всё ради победы. В 1918 году отряд белогвардейцев под его командованием захватил город Пермь. Однако он тут же столкнулся с проблемой нехватки припасов, снаряжения и оружия, и единственным выходом становится контрибуция. Он созывает зажиточных купцов в доме губернатора, и, к его счастью, среди них оказывается вдова Чагина, вкладом которой является ценный бриллиант. Но стоит ночи смениться рассветом, как обнаруживается, что коробка с камнем пуста. Генерал уверен, что похититель находится в доме, остаётся лишь угадать, кто именно отважился на столь дерзкое преступление. К расследованию привлекают осуждённого на казнь врага, следователя Андрея Мурзина, для которого успешный исход дела может стать единственным ключом к спасению жизни.
",https://www.kinoafisha.info/movies/8319899/
"Тайная жизнь домашних животных, 2016","анимация, комедия","
Пока будущее третьей части полюбившегося всем мультфильма «Гадкий я» ещё туманно, его создатель Крис Рено времени даром не теряет. Со-режиссёром его новой ленты выступил Ярроу Чейни.Сценаристами их совместного творения выступили уже успевшие отметиться маркой качества Синко Пол и Кен Даурио. Они подарили нам такие мультфильмы, как «Хортон», «Лоракс» и всё тот же «Гадкий я». В оригинале животные заговорят голосами Кевина Харта («Совместная поездка»), Альберта Брукса («В поисках Немо», «Маленький принц») и Стива Кугана («Гадкий я 2», «Миньоны»).
Благодаря «Истории игрушек», зрители всего мира уже давно успели узнать, что вытворяют их любимые пластиковые куклы, когда хозяева покидают комнату. Однако никто никогда не видел, чем занимаются питомцы, стоит человеку закрыть за собой дверь. Оказывается, даже у них есть свои секреты, о которых никто и не подозревает. В центре сюжета этой истории окажется пёс Макс, который больше всего на свете любит свою хозяйку. Но однажды она приводит домой ещё одного пса, и Макс отказывается уживаться с ним. По несчастью, их обоих заносит совершенно в другую часть города, и теперь они вынуждены вместе искать дорогу домой, попутно встречая друзей и злодеев, чьи замыслы им предстоит раскрыть прежде, чем это выльется в печальные последствия для всех домашних животных.
",https://www.kinoafisha.info/movies/8175908/
"Пол: Секретный материальчик, 2011","фантастика, комедия","
Невероятная история путешествия двух британцев – иллюстратора Грэма Вилли и писателя-фантаста Клайва Голлингса – на легендарный американский фестиваль развлечений и комиксов Comic-Con. После масштабного события друзья решают проехаться по знаковым НЛО-местам и где-то посреди Невады находят себе необычного попутчика – пришельца по имени Пол, за которым охотятся агенты спецслужб.
",https://www.kinoafisha.info/movies/8094673/
"Искупление, 2007",драма,"
1935 год. 13-летняя Брайони Таллис проводит лето в компании старшей сестры Сесилии, двоюродных братьев-близнецов и кузины Лолы. Обладающая богатой фантазией девочка пишет пьесу, но в реальности на ее глазах разворачивается куда более волнующее действо. Брайони становится невольной свидетельницей романа между Сесилией и Робби, сыном прислуги, к которому девочка испытывает смутное влечение. Когда Лола становится жертвой насильника, Брайони без колебаний указывает на Робби. Пострадавший без вины юноша отправляется сначала в тюрьму, а затем на фронт. Сесилия не может простить младшую сестру за ложь. Лишь спустя годы Брайони поймет, какую ошибку совершила…
",https://www.kinoafisha.info/movies/1179993/
"Выкрутасы, 2010","мелодрама, комедия, спорт","
Школьный учитель из провинциального городка Пальчики Вячеслав Колотилов приезжает в покорять столицу с рукописью своего романа и сразу же встречает очаровательную девушку Надежду. Знакомство вскоре перерастает в дружбу, а затем и в романтические отношения, и Надя, расставшись со своим бойфрендом Даниилом, начинается готовиться к свадьбе со Славой. Однако визит в родной город накануне регистрации брака оборачивается для Колотилова неприятным казусом: депутат Трехголович принимает его за тренера детской футбольной команды, а затем в гневе изымает паспорт Славы и рвет его билет в Москву. Незадачливому герою не остается ничего другого, кроме как подстроить проигрыш “своей команды”, чтобы побыстрее вернуться к невесте.
",https://www.kinoafisha.info/movies/7920556/
"Сияние, 1980",триллер,"
Начинающий писатель и алкоголик в завязке Джек Торранс со своей женой Венди и их сыном Дэнни едет в уединенный отель «Оверлук», куда он устроился смотрителем. Когда отель закрывается на межсезонье, менеджер устраивает Джеку экскурсию, а повар, мистер Халлоран, беседует с Дэнни о редком даре под названием «Сияние», стараясь предупредить его о заброшенных номерах отеля и, в частности, о закрытом номере 237. Когда они остаются одни, Джек начинает терять рассудок, скучая среди бесконечных снежных бурь в этой гигантской тюрьме, пронизанной странными происшествиями и жуткими видениями. Вскоре голоса в его голове начинают требовать жертв…
",https://www.kinoafisha.info/movies/1004261/
"Вне/себя, 2015","триллер, фантастика, драма","
В будущем люди смогут жить вечно, пересадив свое сознание в молодое тело, созданное с помощью генной инженерии. Но, разумеется, такая процедура будет стоить немалых средств. Больной раком миллионер решается на пересадку, и, инсценировав собственную гибель, обретает новое тело. Операция проходит успешно, однако вскоре богач узнает неприглядную правду о происхождении своей новообретенной оболочки. Мужчина был бы рад рассказать миру правду об организации, занимающейся пересадкой, однако этот шаг может грозить герою немалой опасностью…
",https://www.kinoafisha.info/movies/8165631/
"Обитель зла: Последняя глава, 2016","триллер, боевик, ужасы, фантастика","
Режиссёр Пол У.С. Андерсон, снявший самый первый фильм «Обитель зла», а позже вернувшийся в четвёртой и пятой, станет тем, кому суждено закончить эту многолетнюю франшизу. Сам Андерсон также написал сценарий к финальной части, «Обитель зла», и выступил в качестве одного из продюсеров. Помимо главной звезды картины, Миллы Йовович, в ней снялись Иэн Глен из «Игры престолов», Шон Робертс из предыдущих частей, актриса Руби Роуз («Оранжевый – хит сезона») и Элли Лартер из третьей и четвёртой частей «Обители зла».
Лента «Обитель зла: Последняя глава» продолжает сюжетную линию предыдущей части. После ужасного предательства Вескера, Элис становится единственной, кто сможет изменить ход истории. Для этого ей придётся вернуться в Раккун-сити, чтобы вступить в противостояние с корпорацией «Амбрелла». Весь мир находится под угрозой вымирания, и чтобы этого не допустить, Элис и её союзникам придётся одолеть полчища кровожадных монстров. Но её главной целью является уничтожение корня зла, путь к которому будет сложным и тернистым.
",https://www.kinoafisha.info/movies/8178213/
"Мертвец, 1995","криминал, вестерн, драма, приключения","
- музыка NEIL YOUNG
",https://www.kinoafisha.info/movies/330052/
"Первый мститель: Другая война, 2014","приключения, фантастика, боевик","
Спустя два года, минувших со момента первого объединения команды Мстителей, Стив Роджерс все еще пытается освоиться в непривычном для него современном мире. Несмотря на то, что он ведет относительно размеренную жизнь и даже находит нового друга в лице бывшего десантника ВВС США Сэма Уилсона по прозвищу Сокол, Роджерс все еще наивен, растерян и одинок.
Его полной супергеройской противоположностью в картине становится одна из Мстителей – бывший агент КГБ Наташа “Черная Вдова” Романофф. В ходе совместного задания Роджерс и Романофф оказываются втянутыми в события, которые приводят к покушению на их начальника Ника Фьюри и столкновению с новым суперзлодеем – таинственным Зимним Солдатом. 
С этого момента Капитан Америка бок о бок с Соколом и Черной Вдовой начинает свое собственное расследование заговора, в который оказываются втянуты не только самые высокопоставленные члены агентства Щ.И.Т., но и представители мировой политической элиты.
 
",https://www.kinoafisha.info/movies/8140254/
"Тайна 7 сестер, 2017","фантастика, триллер","
«Тайна 7 сестер» - это новый фантастический триллер от создателя дилогии «Мёртвый снег» и фильма «Охотники на ведьм» - норвежца Томми Виркола. В картине снялись очень узнаваемые актёры, среди которых Уиллем Дефо («Святые из Бундока», «Английский пациент»), Нуми Рапас (шведская трилогия «Миллениум», «Прометей»), Гленн Клоуз («101 далматинец», «Роковое влечение») и другие.
Фильм «Тайна 7 сестер» перенесёт зрителей в такой мир, где в каждой семье можно рожать всего лишь одного ребёнка. Однако по роковой шутке судьбы у одной пары рождается сразу семь сестёр-близняшек. Чтобы сохранить всех, герои идут на опасный шаг. Они дают девочкам имена в честь дней недели, и каждая из них может выходить в свет только в свой день. Но внезапно Понедельник бесследно исчезает, что выливается в череду ужасных событий...
В недалеком будущем Земля сталкивается с проблемой перенаселения планеты. Чтобы избежать массового голода, компании начинают выпускать генно-модифицированные продукты, но это приводит к появлению мутации — многоплодия, причем рождаются преимущественно близнецы. Объединенному правительству приходится ввести ограничение “Одна семья — один ребенок”, а в случае рождения большего количества детей, оставляют лишь одного, погружая “лишних” в криосон.
Из-за смерти дочери при родах, Терренс Сеттман становится дедушкой сразу семерых девочек-близняшек. Терренс идет на преступление, оставляя всех и регистрируя только одно имя — Карен Сеттман. Дома он называет девочек по дням недели: Понедельник, Вторник, Среда и т.д. Большую часть времени они вынуждены скрываться от посторонних глаз в квартире, поочередно выходя на улицу только в “свой” день недели.
Но постоянно жить в убежище, изображая одну и ту же личность, оказывается непростой задачей. Хотя близняшки похожи как две капли воды, у них совершенно разные характеры. А если с одной из них что-то случится, то остальным придется сделать с собой то же самое...
",https://www.kinoafisha.info/movies/8328634/
"""Старый"" новый год, 2011","мелодрама, комедия","
Действие фильма происходит в канун Нового года в Нью-Йорке. Ким, мать-одиночка, которая все еще думает о своей дочери Хейли как о ребенке. Клэр, вице-президента Таймс-сквер, сбивает машина. Лора, шеф-повар, которая готовит вечеринку для музыкальной компании, сталкивается с Дженсеном, ее бывшим парнем, выступающим там же. Ингрид, работающая в звукозаписывающей компании, пережившая почти смертельный опыт, решает бросить работу и просит молодого посыльного Пола помочь ей. А в больнице Стэн, находящийся на последней стадии рака, просто ждет своей смерти… Смогут ли герои выйти из сложных ситуаций до Нового года?
",https://www.kinoafisha.info/movies/8036007/
"Красное уведомление, 2021","боевик, комедия","
5 причин смотреть фильм «Красное уведомление»
Крепкий сплав из экшена и черного юмора от Роусона Маршалла Тербера, уже давно зарекомендовавшего себя в жанровом кино. На счету постановщика не только культовые комедии «Мы — Миллеры» и «Вышибалы», но и дорогостоящий боевик «Небоскреб», ставший хитом мирового проката. В «Красном уведомлении» эти два жанра сплетаются воедино, предлагая зрелище, которое держит в напряжении с первого до последнего кадров.
Звездный каст, включающий в себя Дуэйна Джонсона («Джуманджи»), Райана Рейнольдса («Главный герой», «Дэдпул») и Галь Гадот («Форсаж», «Чудо-женщина»). Зрители впервые смогут лицезреть наиболее востребованных звезд современного Голливуда на одном экране.
Ироничный взгляд на шпионскую тематику. Авторы высмеивают многие штампы, существующие еще со времен старта бондианы, не забывая при этом демонстрировать погони и перестрелки, ничуть не уступающие лучшим блокбастерам наших дней.
«Красное уведомление» — один из главных полнометражных релизов стриминга Netflix в 2021 году. Онлайн-платформа продолжает набирать обороты, выпуская эксклюзивные релизы, которое прежде можно было бы увидеть лишь в кинотеатре.
Это самый дорогой фильм Netflix на октябрь 2021 года, бюджет которого составил 160 млн. долларов.
",https://www.kinoafisha.info/movies/8354459/
"Великолепная семерка, 2016","боевик, вестерн","
Режиссёр «Падения Олимпа» и «Великого уравнителя» Антуан Фукуа снимает свой новый фильм «Великолепная семёрка». Актёрский состав не может не впечатлить: Крис Пратт («Стражи Галактики», «Мир Юрского периода», Итан Хоук («Отрочество», «Синистер»), Винсент Д'Онфорио («Цельнометаллическая оболочка»), Мэтт Бомер, известный по сериалу «Белый воротничок» и звезда «Хардкора» Хейли Беннетт.
Сюжет фильма «Великолепная семёрка» перенесёт зрителей в небольшое поселение на Диком Западе. Его жителей терроризирует жестокий бандит, которому никто не в состоянии дать отпор. Тогда местные мужчины решают нанять для его изгнания специально подготовленных людей, у которых есть оружие. Ими становятся семеро самых настоящих искусных воинов. Им кажется, что они справились с задачей, однако бандит оказался хитрее. И теперь эта ситуация приобрела личные мотивы.
",https://www.kinoafisha.info/movies/8175853/
